"","iid","id","gender","wave","round","order","partner","pid","match","int_corr","samerace","met_o","age","field_cd","tuition","race","imprace","imprelig","income","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","goal 6","goal 1","goal 2","goal 5","goal 4","goal 3","date 7","date 6","date 1","date 5","date 4","date 3","date 2","race 4","race 1","race 2","race 3","race 6","go_out 4","go_out 2","go_out 1","go_out 3","go_out 7","go_out 5","go_out 6","field_cd 5","field_cd 9","field_cd 3","field_cd 11","field_cd 1","field_cd 8","field_cd 2","field_cd 12","field_cd 4","field_cd 6","field_cd 10","field_cd 7","field_cd 14","field_cd 13","field_cd 16","field_cd 15","field_cd 18","career_c 10","career_c 5","career_c 3","career_c 9","career_c 6","career_c 1","career_c 2","career_c 7","career_c 4","career_c 11","career_c 8","career_c 15","career_c 13","activityAvg","raterCount","rateeCount","match Own Sum","match Partner Sum"
"3718",259,8,0,11,21,14,1,273,0,0.39,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,1,7,8,9,6,7,4,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3719",259,8,0,11,21,16,2,274,0,0.19,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,5,6,7,5,5,3,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3720",259,8,0,11,21,8,3,275,0,0.58,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,8,8,5,8,4,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3721",259,8,0,11,21,21,4,276,0,0.72,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,2,8,8,5,7,8,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3722",259,8,0,11,21,1,5,277,1,0.24,1,1,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,1,7,3,10,10,7,7,8,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3723",259,8,0,11,21,15,6,278,0,0.59,1,1,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,7,8,6,5,6,7,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3724",259,8,0,11,21,17,7,279,0,0.5,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,5,1,8,4,5,2,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3725",259,8,0,11,21,7,8,280,0,0.52,1,1,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,5,7,8,5,5,2,5,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3726",259,8,0,11,21,5,9,281,0,0.19,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,1,7,8,8,5,7,6,7,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3727",259,8,0,11,21,4,10,282,0,0.1,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,7,8,8,6,4,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3728",259,8,0,11,21,3,11,283,0,0.12,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,9,9,5,7,2,6,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3729",259,8,0,11,21,6,12,284,0,0.63,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,1,7,8,9,8,7,6,8,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3730",259,8,0,11,21,19,13,285,0,-0.42,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,8,8,4,7,4,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3731",259,8,0,11,21,9,14,286,0,-0.11,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,8,8,4,8,3,6,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3732",259,8,0,11,21,10,15,287,0,0.04,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,6,7,4,8,2,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3733",259,8,0,11,21,11,16,288,0,0.47,1,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,7,7,6,6,4,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3734",259,8,0,11,21,12,17,289,0,0.12,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,8,7,7,7,5,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3735",259,8,0,11,21,20,18,290,0,0.53,1,1,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,7,9,7,4,4,7,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3736",259,8,0,11,21,13,19,291,0,0.46,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,8,8,6,7,4,7,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3737",259,8,0,11,21,2,20,292,0,0.32,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,7,7,8,6,8,4,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3738",259,8,0,11,21,18,21,293,0,0.37,0,2,25,10,17,2,2,2,48,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,4,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,0,6,6,7,6,8,3,5,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.64705882352941,14,15,0,0
"3739",260,9,0,11,21,21,1,273,0,0.53,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,5,7,8,5,8,7,6,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3740",260,9,0,11,21,2,2,274,0,0.52,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,6,8,6,8,7,6,4,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3741",260,9,0,11,21,15,3,275,0,0.43,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,6,8,7,6,7,6,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3742",260,9,0,11,21,7,4,276,1,0.39,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,7,8,7,8,6,8,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3743",260,9,0,11,21,8,5,277,1,0.36,0,1,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,9,9,10,10,8,3,9,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3744",260,9,0,11,21,1,6,278,0,0.36,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,6,8,7,7,5,4,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3745",260,9,0,11,21,3,7,279,0,0.31,0,1,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,9,7,8,9,8,6,6,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3746",260,9,0,11,21,14,8,280,1,0.62,0,1,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,9,9,8,8,6,7,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3747",260,9,0,11,21,12,9,281,0,0.43,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,4,7,7,4,6,5,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3748",260,9,0,11,21,11,10,282,1,0.34,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,8,6,8,7,7,8,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3749",260,9,0,11,21,10,11,283,0,0.26,1,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,4,7,5,5,6,6,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3750",260,9,0,11,21,13,12,284,0,0.58,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,8,8,8,7,4,7,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3751",260,9,0,11,21,5,13,285,1,-0.18,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,6,9,7,7,6,5,7,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3752",260,9,0,11,21,16,14,286,0,-0.01,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,4,8,7,5,5,5,5,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3753",260,9,0,11,21,17,15,287,0,0.31,1,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,0,5,6,6,7,10,5,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3754",260,9,0,11,21,18,16,288,0,0.65,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,8,8,8,7,7,6,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3755",260,9,0,11,21,19,17,289,0,0.53,1,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,7,8,9,9,6,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3756",260,9,0,11,21,6,18,290,0,0.75,0,1,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,9,10,6,8,5,8,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3757",260,9,0,11,21,20,19,291,1,0.47,1,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,6,7,9,7,10,7,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3758",260,9,0,11,21,9,20,292,0,0.24,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,8,8,8,8,9,6,8,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3759",260,9,0,11,21,4,21,293,0,0.4,0,2,27,10,24,4,4,4,42,2,7,3,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,4,19,20,19,14,13,15,19,20,19,14,13,15,6,9,7,9,1,7,7,8,8,9,4,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.76470588235294,14,15,0,0
"3760",261,10,0,11,21,16,1,273,0,0.34,0,2,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,0,6,8,8,6,5,7,6,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3761",261,10,0,11,21,18,2,274,0,0.39,0,2,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,0,5,6,7,6,6,6,7,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3762",261,10,0,11,21,10,3,275,1,0.54,0,2,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,1,8,8,8,8,7,7,7,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3763",261,10,0,11,21,2,4,276,1,0.7,0,2,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,1,8,10,9,8,7,8,9,10,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3764",261,10,0,11,21,3,5,277,1,0.13,0,1,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,1,8,8,8,8,7,6,8,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3765",261,10,0,11,21,17,6,278,0,0.68,0,2,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,0,5,7,7,6,6,4,6,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
"3766",261,10,0,11,21,19,7,279,0,-0.01,0,1,26,10,27,4,1,4,77,1,7,2,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,4,15,20,20,20,15,10,45,10,10,20,5,10,5,8,7,7,1,8,6,8,8,8,5,6,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.23529411764706,14,15,0,0
