"","X.1","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther","surIID","surPID","decRaterSum","decRateeSum","decWaveSum","decRaterAvg","decRateeAvg","decWaveAvg","decRaterAvgAdj","attrRateeAvg","sincRateeAvg","intelRateeAvg","funRateeAvg","ambRateeAvg","sharRateeAvg","likeRateeAvg","probRateeAvg","dec","combRateeAvg","combRatingExcGuess","combRatingIncGuess","combRatingInc","combRatingExc"
"2619",2619,3621,254,3,0,11,21,16,9,281,0,1,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,0.0871438460381012,3,4,2,4,2,-1.54870389716673,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,253,287,3,4,123,-1.79175946922805,-0.806087669376791,0.287981859410431,-0.145124716553288,-0.0672560490760771,-0.489795918367347,0.603174603174603,-0.952380952380953,-0.45124716553288,0.476190476190476,-0.38204051143005,0.251700680272108,0,-0.418461409960973,-0.490865014078634,-0.55385159253212,-0.723980140644158,-0.730780025564317
"2620",2620,3622,254,3,0,11,21,15,10,282,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,0.5920005915064,6,5,7,5,2,0.0451373848946272,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,271,290,3,8,123,-1.79175946922805,0.943631953682856,0.287981859410431,-0.145124716553288,0.692180999796336,0.555555555555555,-0.26984126984127,1.45124716553288,-0.129251700680272,0.530612244897959,0.452872658527635,0.301587301587301,0,0.696228537335609,-0.106445696302659,-0.17706358244467,-0.0244141314676045,0.318568988200513
"2621",2621,3623,254,3,0,11,21,14,11,283,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,0.0871438460381012,6,6,5,5,5,-0.48614304245916,7,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,262,275,3,3,123,-1.79175946922805,-0.806087669376791,0.272108843537415,-0.129251700680272,-0.591958010115198,0.589569160997732,-0.147392290249432,0.00680272108843472,-0.249433106575964,-0.419501133786848,-0.296554521331994,1.01360544217687,0,-0.564866733607994,-0.530339466402288,-0.562252650438121,-0.369793189074966,-0.199499598210529
"2622",2622,3624,254,3,0,11,21,17,12,284,0,1,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,0.0871438460381012,3,5,3,3,3,-1.01742346981295,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,256,282,3,7,123,-1.79175946922805,0.259013644485262,0.281179138321995,-0.138321995464853,0.0944941795149306,0.317460317460317,-0.0589569160997732,0.287981859410431,-0.179138321995465,-0.133786848072562,0.222060485262882,0.0090702947845811,0,0.191856103087692,-0.283864074416086,-0.309591858730167,-0.546886664859562,-0.465139811887423
"2623",2623,3625,254,3,0,11,21,9,13,285,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-1.42742639036679,5,5,3,5,2,-1.54870389716673,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,264,286,3,2,123,-1.79175946922805,-0.806087669376791,0.283446712018141,-0.140589569160998,-1.00422383664594,0.0907029478458048,-0.179138321995465,-1.26757369614513,-0.331065759637188,-0.342403628117914,-0.610003151691534,0.111111111111112,0,-0.80677155257142,-0.572181746301974,-0.596331976807414,-1.22883688611246,-1.48806514376676
"2624",2624,3626,254,3,0,11,21,20,14,286,0,1,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.417712899430197,5,7,3,5,3,-1.54870389716673,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,255,277,3,0,123,-1.44691898293633,-0.806087669376791,0.299319727891156,-0.108843537414966,-0.850363863108149,0.170068027210884,-0.310657596371882,-0.73922902494331,-0.299319727891157,-0.714285714285714,-1.06307889921123,-0.299319727891157,0,-0.906510143898724,-0.750522652033148,-0.821006050229297,-0.892265722466924,-0.983208398298466
"2625",2625,3627,254,3,0,11,21,21,15,287,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.417712899430197,6,6,3,3,3,-1.54870389716673,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,268,286,3,0,123,-1.79175946922805,-0.806087669376791,0.294784580498866,-0.151927437641723,-1.16301521959199,-1.84353741496599,-1.12018140589569,-1.50340136054422,-0.297052154195011,-0.741496598639455,-2.17297200398433,-1.17913832199546,0,-1.38069163098437,-0.969271297737615,-0.963042276277199,-0.892265722466924,-0.983208398298466
"2626",2626,3628,254,3,0,11,21,1,16,288,0,1,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.417712899430197,9,8,6,8,2,-1.54870389716673,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,258,275,3,10,123,-1.79175946922805,1.21721089003458,0.27437641723356,-0.131519274376417,0.279915173265598,-0.0158730158730167,-0.172335600907029,0.306122448979592,-0.0113378684807257,0.335600907029479,0.412979196481875,-0.473922902494332,0,0.636701753260684,-0.0910389848771222,-0.0565373658243512,-0.892265722466924,-0.983208398298466
"2627",2627,3629,254,3,0,11,21,2,17,289,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.417712899430197,7,6,8,5,2,-1.01742346981295,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,268,287,3,12,123,-1.79175946922805,1.69626672773873,0.267573696145125,-0.124716553287982,0.371639388259278,0.482993197278911,0.104308390022675,1.58049886621315,0.256235827664399,0.303854875283447,1.25216666594446,0.619047619047619,0,1.10669092731416,0.0145967439212679,0.0716069285917287,-0.715172246682328,-0.717568184621572
"2628",2628,3630,254,3,0,11,21,10,18,290,0,1,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,1.0968573369747,3,3,2,3,2,-1.54870389716673,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,260,275,3,7,123,-1.79175946922805,0.66660791075458,0.285714285714286,-0.142857142857143,0.700071254849556,-0.0680272108843543,0.605442176870748,-0.297052154195011,0.0204081632653059,0.0181405895691604,0.227759551269419,-0.396825396825396,0,0.531479572291185,-0.0939727989801563,-0.124559936940899,-0.387408976998625,-0.225923280096018
"2629",2629,3631,254,3,0,11,21,3,19,291,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.417712899430197,7,9,8,9,5,0.576417812248414,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,258,285,3,5,123,-1.79175946922805,-0.806087669376791,0.287981859410431,-0.145124716553288,-0.556451862375709,0.36734693877551,0.891156462585034,0.0952380952380949,1.21995464852608,0.165532879818595,0.358838069419773,0.185941043083901,0,-0.334567154110909,-0.392705669350382,-0.411875470039194,-0.183891819328541,0.0793524564091085
"2630",2630,3632,254,3,0,11,21,13,20,292,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,1.0968573369747,7,5,5,7,3,0.0451373848946272,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,266,273,3,8,123,-1.79175946922805,0.978315691359123,0.281179138321995,-0.138321995464853,1.44372779361553,0.342403628117914,0.27437641723356,0.954648526077098,0.453514739229025,-0.179138321995465,1.29206012799022,-0.210884353741497,0,1.23803453765496,0.110300268338826,-0.0551305912396046,0.143871450355162,0.570997360934663
"2631",2631,3633,254,3,0,11,21,8,21,293,0,0,22,7,2,8,3,2,6,2,2,6,4,25,7,25,25,8,10,-0.71038037080384,-0.922569644898496,4,5,5,6,5,-1.54870389716673,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,261,284,3,6,123,-1.79175946922805,-0.806087669376791,0.294784580498866,-0.151927437641723,0.0451800854323068,0.0181405895691613,-0.405895691609977,-0.453514739229025,0.356009070294784,-0.759637188208617,-0.484623699547718,-0.0793650793650791,0,-0.415177094497401,-0.311831173512306,-0.288527966027144,-1.06055130428969,-1.23563677103262
"2632",2632,3634,255,4,0,11,21,5,1,273,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,262,277,0,7,123,-4.59511985013459,0.59745487753962,0.294784580498866,-0.294784580498866,0.167479038757215,0.222222222222221,0.374149659863945,-0.124716553287982,-0.0408163265306118,0.0793650793650791,-0.262360125292772,0.231292517006803,0,0.167524597001354,-0.0613653771206606,-0.264345847487285,-0.192699713290371,0.0661406154663642
"2633",2633,3635,255,4,0,11,21,7,2,274,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,261,283,0,6,123,-4.59511985013459,-0.806087669376791,0.292517006802721,-0.292517006802721,-0.0988170692889563,-0.417233560090703,-0.981859410430839,0.0793650793650791,-0.401360544217687,0.074829931972789,-0.18542273420452,-0.210884353741497,0,-0.363442490956756,-0.0664186997841052,-0.280140414186213,-0.192699713290371,0.0661406154663642
"2634",2634,3636,255,4,0,11,21,20,3,275,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,7,6,7,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,265,292,0,1,123,-4.59511985013459,-0.806087669376791,0.301587301587302,-0.301587301587302,0.504787442282364,-0.145124716553288,0.188208616780045,-0.564625850340136,0.179138321995465,0.26530612244898,-0.855062989972631,-0.700680272108843,0,-0.385454405689019,0.0219681462232147,-0.375084310126234,-0.192699713290371,0.0661406154663642
"2635",2635,3637,255,4,0,11,21,12,4,276,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,252,293,0,7,123,-4.59511985013459,0.132983929653524,0.290249433106576,-0.290249433106576,0.0432075216690015,-0.111111111111111,0.249433106575964,0.63265306122449,-0.412698412698413,0.26984126984127,0.934443736080021,0.297052154195011,0,0.370211729134182,0.186254324547947,-0.0869584550667682,-0.192699713290371,0.0661406154663642
"2636",2636,3638,255,4,0,11,21,13,5,277,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,259,273,0,12,123,-4.59511985013459,1.67111195049154,0.276643990929705,-0.276643990929705,0.751357912695485,-0.378684807256236,0.106575963718821,0.811791383219955,0.0408163265306118,0.81859410430839,1.18947693987256,0.514739229024944,0,1.20398226768653,0.426674926633104,0.185669966086765,-0.192699713290371,0.0661406154663642
"2637",2637,3639,255,4,0,11,21,6,6,278,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,-0.417712899430197,5,5,5,5,5,-0.48614304245916,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,271,275,0,0,123,-4.59511985013459,-0.806087669376791,0.299319727891156,-0.299319727891156,-1.16597406523694,-0.414965986394558,-0.133786848072562,-0.612244897959184,0.0544217687074831,-0.825396825396825,-0.612852684694803,-0.376417233560091,0,-0.861638139769512,-0.306245883491788,-0.628344260068618,-0.538078770897732,-0.451927970944679
"2638",2638,3640,255,4,0,11,21,8,7,279,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,5,0.0451373848946272,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,258,275,0,12,123,-4.59511985013459,1.67111195049154,0.276643990929705,-0.276643990929705,1.12417246396012,-0.244897959183673,0.292517006802721,0.868480725623582,0.528344671201814,0.560090702947845,1.2535914324461,0.183673469387755,0,1.34962528229925,0.632172565195024,0.352202871557002,-0.192699713290371,0.0661406154663642
"2639",2639,3641,255,4,0,11,21,19,8,280,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,7,6,7,5,0.0451373848946272,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,260,282,0,6,123,-4.59511985013459,-0.283571092658437,0.310657596371882,-0.310657596371882,-0.793159513972305,0.639455782312925,0.859410430839002,-0.360544217687075,-0.303854875283447,0.385487528344671,-0.042946084041093,0.374149659863946,0,-0.373225563557278,-0.218903568857889,-0.367592488316904,-0.192699713290371,0.0661406154663642
"2640",2640,3642,255,4,0,11,21,17,9,281,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,7,6,7,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,256,291,0,4,123,-4.59511985013459,-0.806087669376791,0.287981859410431,-0.287981859410431,-0.156021418424801,-0.791383219954649,0.405895691609977,-1.22448979591837,-0.591836734693877,0.26077097505669,-0.632799415717683,0.0362811791383217,0,-0.531636167839758,-0.263870044027932,-0.5191436626945,-0.192699713290371,0.0661406154663642
"2641",2641,3643,255,4,0,11,21,16,10,282,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,7,7,7,6,0.576417812248414,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,256,288,0,8,123,-4.59511985013459,0.93175931643445,0.290249433106576,-0.290249433106576,0.674427925926592,0.514739229024943,-0.390022675736962,1.46485260770975,-0.18140589569161,0.403628117913832,0.44432405951783,0.35827664399093,0,0.683503767292957,0.229321680189145,-0.0685863729080371,-0.0156062375057749,0.331780829143258
"2642",2642,3644,255,4,0,11,21,15,11,283,0,1,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,7,6,7,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,258,284,0,3,123,-4.59511985013459,-0.806087669376791,0.310657596371882,-0.310657596371882,-0.404564452601226,0.732426303854875,-0.138321995464852,0.0408163265306118,-0.190476190476191,-0.224489795918367,-0.231015262256817,1.10204081632653,0,-0.480555794744945,-0.152575405710621,-0.422522253452124,-0.192699713290371,0.0661406154663642
"2643",2643,3645,255,4,0,11,21,18,12,284,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,7,6,7,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,258,278,0,7,123,-4.59511985013459,0.66660791075458,0.285714285714286,-0.285714285714286,0.13394545478103,0.310657596371883,-0.138321995464852,0.421768707482993,-0.45124716553288,-0.145124716553288,0.247706282292299,-0.0770975056689336,0,0.349419882609303,0.0422502370017281,-0.185332673248408,-0.192699713290371,0.0661406154663642
"2644",2644,3646,255,4,0,11,21,10,13,285,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,-0.417712899430197,5,5,5,5,5,-0.48614304245916,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,259,277,0,2,123,-4.59511985013459,-0.806087669376791,0.310657596371882,-0.310657596371882,-1.05551049449187,0.27437641723356,-0.126984126984127,-1.25850340136054,-0.26530612244898,-0.503401360544218,-0.564410623639238,0.0702947845804989,0,-0.808669595835965,-0.343105177454899,-0.575038237306326,-0.538078770897732,-0.451927970944679
"2645",2645,3647,255,4,0,11,21,21,14,286,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,-0.417712899430197,6,7,5,7,5,-0.48614304245916,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,263,276,0,0,123,-4.59511985013459,-0.806087669376791,0.312925170068027,-0.312925170068027,-0.824720534185185,0.208616780045352,-0.267573696145125,-0.655328798185941,-0.281179138321995,-0.616780045351474,-1.00893777214913,-0.154195011337869,0,-0.879915325237036,-0.345339668032721,-0.64738838852592,-0.538078770897732,-0.451927970944679
"2646",2646,3648,255,4,0,11,21,1,15,287,0,1,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,-0.417712899430197,5,5,5,5,5,-0.48614304245916,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,264,290,0,0,123,-4.59511985013459,-0.806087669376791,0.310657596371882,-0.310657596371882,-1.29616327361507,-1.80272108843537,-1.03401360544218,-1.51020408163265,-0.344671201814059,-0.73015873015873,-2.19719303451212,-1.2562358276644,0,-1.43314799250133,-0.655581031693873,-0.843959776090121,-0.538078770897732,-0.451927970944679
"2647",2647,3649,255,4,0,11,21,2,16,288,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,271,290,0,10,123,-4.59511985013459,1.3345060627823,0.290249433106576,-0.290249433106576,0.293723119608733,0.28798185941043,-0.0929705215419503,0.476190476190476,0.120181405895692,0.469387755102042,0.412979196481875,-0.335600907029479,0,0.680402792957637,0.179089029129232,0.0232306304836871,-0.192699713290371,0.0661406154663642
"2648",2648,3650,255,4,0,11,21,3,17,289,0,1,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,7,7,6,5,0.0451373848946272,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,270,282,0,12,123,-4.59511985013459,1.61329597016715,0.297052154195011,-0.297052154195011,0.339092086164747,0.374149659863946,-0.024943310657596,1.53741496598639,0.235827664399094,0.140589569160998,1.07122132023691,0.682539682539683,0,1.0078697921896,0.296509696238915,0.166466911897645,-0.192699713290371,0.0661406154663642
"2649",2649,3651,255,4,0,11,21,11,18,290,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,6,6,6,6,6,0.0451373848946272,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,271,278,0,7,123,-4.59511985013459,0.698995234235452,0.281179138321995,-0.281179138321995,0.859848919677258,-0.156462585034014,0.428571428571428,-0.310657596371882,-0.0385487528344663,0.0997732426303859,0.12802589615502,-0.439909297052155,0,0.562290016689243,0.258846884057256,-0.0125526130335787,-0.192699713290371,0.0661406154663642
"2650",2650,3652,255,4,0,11,21,4,19,291,0,1,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.5920005915064,7,7,7,7,6,0.576417812248414,5,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,264,277,0,5,123,-4.59511985013459,-0.806087669376791,0.310657596371882,-0.310657596371882,-0.562369553665624,0.487528344671202,0.931972789115646,0.147392290249433,1.40136054421769,0.238095238095238,0.509863318593006,0.154195011337869,0,-0.286197968149803,-0.0832088537105852,-0.35838009851953,0.152679344316991,0.584209201877407
"2651",2651,3653,255,4,0,11,21,14,20,292,0,0,26,10,4,3,1,1,7,3,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,-0.71038037080384,0.0871438460381012,7,7,6,6,6,0.576417812248414,6,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,257,291,0,8,123,-4.59511985013459,0.760029903835094,0.272108843537415,-0.272108843537415,1.59758776715332,0.3718820861678,0.138321995464853,0.931972789115647,0.498866213151928,0.0226757369614514,1.31913069152127,0.0136054421768712,0,1.22558278750323,0.577663993731504,0.228753372562978,-0.0156062375057749,0.331780829143258
