"","X","iid","id","gender","wave","round","order","partner","pid","match","sameRace","age","fieldCD","race","imprace","imprelig","goal","date","goOut","careerCD","exphappy","expnum","attrPref","sincPref","intelPref","funPref","ambPref","sharPref","decRating","attrRating","sincRating","intelRating","funRating","ambRating","sharRating","likeRating","probRating","met","youCall","themCall","dateAfter","numDatesAfter","careerLaw","careerAcad","careerPsych","careerMed","careerEngin","careerCreative","careerCorp","careerRealEstate","careerIntAffairs","careerUnd","careerSpeech","careerPolitics","careerSports","careerOther","careerJourn","careerArch","date3","date4","date5","date6","date7","fieldLaw","fieldMath","fieldSocialSci","fieldMed","fieldEngin","fieldEng","fieldHum","fieldBusEconFin","fieldEducAca","fieldSci","fieldSocWork","fieldUnd","fieldPoliSci","fieldFilm","fieldArts","fieldLang","fieldArch","fieldOther","goalfunNight","goalMeetNew","goalGetDate","goalSerRel","goalSayDid","goalOther","goOut1","goOut2","goOut3","goOut4","raceBlack","raceWhite","raceLatino","raceAsian","raceNativeAmer","raceOther"
"3415",4417,292,20,1,11,21,6,7,258,1,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,7,9,8,9,6,7,9,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3416",4418,292,20,1,11,21,2,8,259,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,7,9,9,4,5,4,5,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3417",4419,292,20,1,11,21,9,9,260,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,5,10,9,5,6,4,7,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3418",4420,292,20,1,11,21,4,10,261,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,5,9,7,4,6,4,5,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3419",4421,292,20,1,11,21,18,11,262,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,10,10,10,4,5,4,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3420",4422,292,20,1,11,21,15,12,263,1,1,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,6,10,10,8,7,6,7,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3421",4423,292,20,1,11,21,16,13,264,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,6,10,10,7,7,4,7,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3422",4424,292,20,1,11,21,20,14,265,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,5,7,7,3,5,3,4,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3423",4425,292,20,1,11,21,11,15,266,1,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,7,10,8,5,7,4,7,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3424",4426,292,20,1,11,21,1,16,267,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,5,10,7,4,5,4,3,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3425",4427,292,20,1,11,21,10,17,268,1,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,8,10,7,7,7,6,7,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3426",4428,292,20,1,11,21,21,18,269,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,7,8,7,6,7,5,5,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3427",4429,292,20,1,11,21,3,19,270,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,7,10,8,4,5,4,5,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3428",4430,292,20,1,11,21,17,20,271,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,0,7,10,7,7,7,6,7,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3429",4431,292,20,1,11,21,7,21,272,0,0,28,13,1,7,1,1,3,1,7,6,4,20,18,20,17,10,15,1,6,10,6,9,7,7,7,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"3430",4432,293,21,1,11,21,14,1,252,0,1,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,1,8,8,7,8,7,8,8,8,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3431",4433,293,21,1,11,21,21,2,253,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,4,6,7,6,5,8,6,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3432",4434,293,21,1,11,21,8,3,254,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,6,8,8,6,5,6,6,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3433",4435,293,21,1,11,21,9,4,255,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,5,7,6,5,5,4,5,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3434",4436,293,21,1,11,21,3,5,256,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,6,8,9,6,7,4,6,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3435",4437,293,21,1,11,21,7,6,257,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,7,7,6,6,5,5,6,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3436",4438,293,21,1,11,21,1,7,258,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,5,8,7,8,6,7,6,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3437",4439,293,21,1,11,21,18,8,259,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,5,5,6,4,6,4,4,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3438",4440,293,21,1,11,21,4,9,260,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,3,6,8,6,6,4,4,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3439",4441,293,21,1,11,21,20,10,261,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,5,6,7,6,5,5,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3440",4442,293,21,1,11,21,13,11,262,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,3,8,7,4,4,3,3,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3441",4443,293,21,1,11,21,10,12,263,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,4,8,8,8,7,5,6,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3442",4444,293,21,1,11,21,11,13,264,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,5,6,7,6,6,3,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3443",4445,293,21,1,11,21,15,14,265,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,4,5,4,3,4,2,3,3,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3444",4446,293,21,1,11,21,6,15,266,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,6,7,6,5,4,3,5,5,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3445",4447,293,21,1,11,21,17,16,267,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,7,6,7,7,8,6,6,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3446",4448,293,21,1,11,21,5,17,268,1,1,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,1,9,8,9,6,6,7,8,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3447",4449,293,21,1,11,21,16,18,269,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,1,8,6,8,7,6,6,7,6,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3448",4450,293,21,1,11,21,19,19,270,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,0,6,7,6,5,5,5,5,4,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3449",4451,293,21,1,11,21,12,20,271,1,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,1,8,7,6,8,5,7,7,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3450",4452,293,21,1,11,21,2,21,272,0,0,28,8,3,3,7,2,5,2,7,6,4,23,18,21,18,10,10,1,7,8,6,7,5,6,7,7,0,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"3451",4453,294,1,0,12,14,6,1,308,0,1,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,4,9,9,6,8,6,9,6,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3452",4454,294,1,0,12,14,9,2,309,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,7,9,8,9,7,7,7,3,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3453",4455,294,1,0,12,14,2,3,310,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,5,6,5,5,5,3,4,2,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3454",4456,294,1,0,12,14,11,4,311,0,1,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,6,6,6,5,8,2,6,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3455",4457,294,1,0,12,14,5,5,312,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,6,8,7,7,7,7,8,4,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3456",4458,294,1,0,12,14,13,6,313,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,5,8,8,7,8,8,8,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3457",4459,294,1,0,12,14,14,7,314,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,4,9,8,5,9,8,8,2,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3458",4460,294,1,0,12,14,1,8,315,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,6,8,8,6,6,6,7,6,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3459",4461,294,1,0,12,14,3,9,316,1,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,1,8,9,9,9,9,8,8,6,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3460",4462,294,1,0,12,14,7,10,317,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,8,8,7,7,7,5,7,5,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3461",4463,294,1,0,12,14,4,11,318,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,3,8,8,5,7,5,7,2,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3462",4464,294,1,0,12,14,10,12,319,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,2,8,7,8,7,7,5,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3463",4465,294,1,0,12,14,8,13,320,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,4,5,7,5,7,9,6,2,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3464",4466,294,1,0,12,14,12,14,321,0,0,30,9,4,1,1,1,6,2,2,6,4,20,20,35,5,10,10,0,5,7,7,4,7,1,3,1,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"3465",4467,295,2,0,12,14,5,1,308,0,0,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,4,10,9,6,6,6,7,4,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3466",4468,295,2,0,12,14,8,2,309,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,6,8,7,9,7,6,6,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3467",4469,295,2,0,12,14,1,3,310,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,6,9,10,5,5,6,6,7,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3468",4470,295,2,0,12,14,10,4,311,0,0,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,7,7,7,7,7,6,7,5,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3469",4471,295,2,0,12,14,4,5,312,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,5,7,7,7,7,7,6,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3470",4472,295,2,0,12,14,12,6,313,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,7,7,7,9,7,9,8,7,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3471",4473,295,2,0,12,14,13,7,314,0,0,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,6,8,9,5,5,6,6,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3472",4474,295,2,0,12,14,14,8,315,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,7,7,8,6,7,6,7,7,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3473",4475,295,2,0,12,14,2,9,316,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,5,7,8,9,9,6,6,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3474",4476,295,2,0,12,14,6,10,317,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,8,6,7,9,7,6,8,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3475",4477,295,2,0,12,14,3,11,318,0,0,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,5,9,8,8,8,8,8,5,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3476",4478,295,2,0,12,14,9,12,319,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,4,8,7,5,7,6,5,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3477",4479,295,2,0,12,14,7,13,320,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,0,5,9,8,5,7,6,7,5,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3478",4480,295,2,0,12,14,11,14,321,0,1,30,9,2,5,7,2,6,1,2,6,4,10,18,20,16,16,20,1,7,7,7,5,7,6,6,6,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3479",4481,296,3,0,12,14,12,1,308,0,0,28,9,2,10,10,1,4,2,2,3,4,15,20,35,15,5,10,0,5,5,6,3,3,4,3,1,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"3480",4482,296,3,0,12,14,1,2,309,0,1,28,9,2,10,10,1,4,2,2,3,4,15,20,35,15,5,10,0,7,8,9,3,5,5,6,1,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
