"","X.2","X.1","X","iid_W","id_W","wave_W","partner_W","pid_W","samerace_W","match","gender_W","order_W","age_W","tuition_W","race_W","imprace_W","imprelig_W","income_W","goal_W","date_W","go_out_W","sportsAct_W","tvsportsAct_W","exerciseAct_W","diningAct_W","museumsAct_W","artAct_W","hikingAct_W","gamingAct_W","clubbingAct_W","readingAct_W","tvAct_W","theaterAct_W","moviesAct_W","concertsAct_W","musicAct_W","shoppingAct_W","yogaAct_W","exphappy_W","attrPref_W","sincPref_W","intelPref_W","funPref_W","ambPref_W","sharPref_W","dec_W","attrRating_W_of_M","sincRating_W_of_M","intelRating_W_of_M","funRating_W_of_M","ambRating_W_of_M","sharRating_W_of_M","likeRating_W_of_M","prob_W","met_W","goalMeetNew_W","goalFunNight_W","goalOther_W","goalGetDate_W","goalSeriousRel_W","goalSayDid_W","date7_W","date5_W","date3_W","date4_W","date6_W","date1_W","date2_W","raceAsian_W","raceWhite_W","rateOther_W","raceLatino_W","raceBlack_W","go_out1_W","go_out4_W","go_out2_W","go_out3_W","go_out7_W","go_out5_W","go_out6_W","fieldLaw_W","fieldMath_W","fieldPoliSci_W","fieldBusiness_W","fieldEngin_W","fieldAcademia_W","fieldSocialSci_W","fieldSocialWork_W","fieldUndecided_W","fieldMedicine_W","fieldHistReligPhil_W","fieldEnglish_W","fieldScience_W","fieldFilm_W","fieldLanguages_W","fieldArts_W","fieldArch_W","fieldOther_W","careerCreative_W","careerLaw_W","careerInternational_W","careerAcademic_W","careerFinance_W","careerUndecided_W","careerEngineer_W","careerPsychology_W","careerMedicine_W","careerSports_W","careerSocialWork_W","careerRealEstate_W","careerOther_W","careerSpeech_W","careerArch_W","careerPolitics_W","careerJourn_W","activityAvg_W","raterDecSum_W","decSum_W","attrRatingAvg_W_of_M","sincRatingAvg_W_of_M","intelRatingAvg_W_of_M","funRatingAvg_W_of_M","ambRatingAvg_W_of_M","sharRatingAvg_W_of_M","likeRatingAvg_W_of_M","decAvg_W_of_M","raterDecAvg_W","attrRatingGuess_W_of_M","sincRatingGuess_W_of_M","intelRatingGuess_W_of_M","funRatingGuess_W_of_M","ambRatingGuess_W_of_M","sharRatingGuess_W_of_M","likeRatingGuess_W_of_M","gender_M","order_M","age_M","tuition_M","race_M","imprace_M","imprelig_M","income_M","goal_M","date_M","go_out_M","sportsAct_M","tvsportsAct_M","exerciseAct_M","diningAct_M","museumsAct_M","artAct_M","hikingAct_M","gamingAct_M","clubbingAct_M","readingAct_M","tvAct_M","theaterAct_M","moviesAct_M","concertsAct_M","musicAct_M","shoppingAct_M","yogaAct_M","exphappy_M","attrPref_M","sincPref_M","intelPref_M","funPref_M","ambPref_M","sharPref_M","dec_M","attrRating_M_of_W","sincRating_M_of_W","intelRating_M_of_W","funRating_M_of_W","ambRating_M_of_W","sharRating_M_of_W","likeRating_M_of_W","prob_M","met_M","goalMeetNew_M","goalFunNight_M","goalOther_M","goalGetDate_M","goalSeriousRel_M","goalSayDid_M","date7_M","date5_M","date3_M","date4_M","date6_M","date1_M","date2_M","raceAsian_M","raceWhite_M","rateOther_M","raceLatino_M","raceBlack_M","go_out1_M","go_out4_M","go_out2_M","go_out3_M","go_out7_M","go_out5_M","go_out6_M","fieldLaw_M","fieldMath_M","fieldPoliSci_M","fieldBusiness_M","fieldEngin_M","fieldAcademia_M","fieldSocialSci_M","fieldSocialWork_M","fieldUndecided_M","fieldMedicine_M","fieldHistReligPhil_M","fieldEnglish_M","fieldScience_M","fieldFilm_M","fieldLanguages_M","fieldArts_M","fieldArch_M","fieldOther_M","careerCreative_M","careerLaw_M","careerInternational_M","careerAcademic_M","careerFinance_M","careerUndecided_M","careerEngineer_M","careerPsychology_M","careerMedicine_M","careerSports_M","careerSocialWork_M","careerRealEstate_M","careerOther_M","careerSpeech_M","careerArch_M","careerPolitics_M","careerJourn_M","activityAvg_M","raterDecSum_M","decSum_M","attrRatingAvg_M_of_W","sincRatingAvg_M_of_W","intelRatingAvg_M_of_W","funRatingAvg_M_of_W","ambRatingAvg_M_of_W","sharRatingAvg_M_of_W","likeRatingAvg_M_of_W","decAvg_M_of_W","raterDecAvg_M","attrRatingGuess_M_of_W","sincRatingGuess_M_of_W","intelRatingGuess_M_of_W","funRatingGuess_M_of_W","ambRatingGuess_M_of_W","sharRatingGuess_M_of_W","likeRatingGuess_M_of_W","raceAsian_M_Cross_raceAsian_W","raceAsian_M_Cross_raceWhite_W","raceAsian_M_Cross_raceLatino_W","raceAsian_M_Cross_raceBlack_W","raceWhite_M_Cross_raceAsian_W","raceWhite_M_Cross_raceWhite_W","raceWhite_M_Cross_raceLatino_W","raceWhite_M_Cross_raceBlack_W","raceLatino_M_Cross_raceAsian_W","raceLatino_M_Cross_raceWhite_W","raceBlack_M_Cross_raceAsian_W","raceBlack_M_Cross_raceWhite_W","careerCreative_M_Cross_careerInternational_W","careerCreative_M_Cross_careerAcademic_W","careerCreative_M_Cross_careerFinance_W","careerLaw_M_Cross_careerCreative_W","careerLaw_M_Cross_careerLaw_W","careerLaw_M_Cross_careerInternational_W","careerLaw_M_Cross_careerAcademic_W","careerLaw_M_Cross_careerFinance_W","careerFinance_M_Cross_careerCreative_W","careerFinance_M_Cross_careerLaw_W","careerFinance_M_Cross_careerInternational_W","careerFinance_M_Cross_careerAcademic_W","careerFinance_M_Cross_careerFinance_W","careerFinance_M_Cross_careerUndecided_W","careerFinance_M_Cross_careerPsychology_W","careerFinance_M_Cross_careerMedicine_W","careerFinance_M_Cross_careerSocialWork_W","careerUndecided_M_Cross_careerAcademic_W","careerMedicine_M_Cross_careerAcademic_W","fieldLaw_M_Cross_fieldLaw_W","fieldLaw_M_Cross_fieldAcademia_W","fieldLaw_M_Cross_fieldSocialSci_W","fieldLaw_M_Cross_fieldSocialWork_W","fieldPoliSci_M_Cross_fieldPoliSci_W","fieldPoliSci_M_Cross_fieldBusiness_W","fieldPoliSci_M_Cross_fieldAcademia_W","fieldPoliSci_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLaw_W","fieldBusiness_M_Cross_fieldPoliSci_W","fieldBusiness_M_Cross_fieldBusiness_W","fieldBusiness_M_Cross_fieldEngin_W","fieldBusiness_M_Cross_fieldAcademia_W","fieldBusiness_M_Cross_fieldSocialSci_W","fieldBusiness_M_Cross_fieldSocialWork_W","fieldBusiness_M_Cross_fieldEnglish_W","fieldBusiness_M_Cross_fieldScience_W","fieldBusiness_M_Cross_fieldLanguages_W","fieldEngin_M_Cross_fieldEngin_W","fieldEngin_M_Cross_fieldAcademia_W","fieldEngin_M_Cross_fieldSocialSci_W","fieldEngin_M_Cross_fieldSocialWork_W","fieldEngin_M_Cross_fieldEnglish_W","fieldEngin_M_Cross_fieldScience_W","fieldEngin_M_Cross_fieldLanguages_W","fieldScience_M_Cross_fieldPoliSci_W","fieldScience_M_Cross_fieldBusiness_W","fieldScience_M_Cross_fieldHistReligPhil_W","fieldScience_M_Cross_fieldScience_W"
"825",3802,3802,3802,86,11,4,4,97,1,1,0,7,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,1,7,7,7,7,7,6,7,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,10,7.17647058823529,7.05882352941176,8.17647058823529,7.05882352941176,7.29411764705882,5.82352941176471,6.17647058823529,0.529411764705882,0.529411764705882,7.90669038685803,6.96327675539073,7.35188891609558,6.74223756162271,6.39963661779725,5.91505578991171,7.58581814257385,1,7,29,25,2,4,1,35,2,5,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,1,8,8,8,8,8,7,7,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76470588235294,9,14,7.29411764705882,7.88235294117647,8,7.64705882352941,7.17647058823529,6.35294117647059,7.47058823529412,0.764705882352941,0.470588235294118,6.81229659995708,7.5783789524866,7.7654632096647,7.16955762845893,7.52308659543462,6.95434713405918,6.74532707129221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",3803,3803,3803,86,11,4,5,98,1,0,0,16,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,0,7,8,7,5,5,5,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,2,5.52941176470588,7.64705882352941,6.94117647058824,4.05882352941176,6.17647058823529,4.41176470588235,5.47058823529412,0.117647058823529,0.588235294117647,6.36418367938867,7.07872996118994,6.11294800030438,3.83029537511376,5.15723292298733,4.38768289170366,5.70840878488891,1,16,39,25,2,1,1,51,4,4,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,40,20,15,20,0,5,1,10,10,10,10,7,10,10,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,18,14,7.17647058823529,7.76470588235294,7.88235294117647,7.52941176470588,7.23529411764706,6.17647058823529,7.29411764705882,0.764705882352941,1,9.81952222786189,9.86849861488695,9.80632432163847,7.87040424597395,7.26152159008526,10,9.46498641378558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827",3804,3804,3804,86,11,4,6,99,1,0,0,4,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,17,7.88235294117647,7.76470588235294,8,7.64705882352941,7.76470588235294,7.29411764705882,7.58823529411765,0.941176470588235,0.529411764705882,9.17750895249084,7.43002869104472,7.27560401332331,7.29622969766039,7.04731501482282,7.36854891908047,8.16613228251619,1,4,28,25,2,1,1,55,3,3,2,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,30,30,20,10,10,0,0,5,8,7,4,8,5,6,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47058823529412,9,14,7.47058823529412,7.88235294117647,8.05882352941176,7.88235294117647,7.17647058823529,6.47058823529412,7.52941176470588,0.823529411764706,0.529411764705882,6.61585011030292,7.406754021155,7.93288986126182,7.17903442209809,6.96431460308664,5.07617747767678,8.00426255923054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828",3805,3805,3805,86,11,4,7,100,0,1,0,17,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,1,7,6,6,5,5,5,6,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,5,4.41176470588235,8.05882352941176,8.05882352941176,5.94117647058824,7.64705882352941,5.76470588235294,5.79411764705882,0.235294117647059,0.529411764705882,5.38018234924677,7.64888815350858,7.27367863933539,5.86670860321527,6.90464374844947,5.86801107730652,6.36272012703608,1,17,30,25,6,8,9,42,1,3,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,25,15,5,10,1,8,10,9,9,7,8,8,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,14,7.29411764705882,7.76470588235294,7.94117647058824,7.58823529411765,7.23529411764706,6.29411764705882,7.41176470588235,0.764705882352941,0.294117647058824,7.18074889687803,8.14820936299017,8.65422536759875,8.67058324714313,7.76971921351876,6.64016567551006,7.5465537875339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829",3806,3806,3806,86,11,4,8,101,0,0,0,2,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,0,6,7,7,5,7,4,6,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,0,3.88235294117647,7.64705882352941,7.70588235294118,4.70588235294118,7,4.41176470588235,4.67647058823529,0,0.588235294117647,4.76755403086546,7.34328153442966,6.93515892286242,4.46290878693872,5.82352005021761,4.581510916763,5.20696997526336,1,2,22,25,4,3,2,42,3,4,3,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,40,8,10,12,10,20,1,9,8,8,9,7,6,9,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,7.23529411764706,7.88235294117647,8,7.58823529411765,7.23529411764706,6.41176470588235,7.35294117647059,0.764705882352941,0.705882352941177,7.92521841200741,7.97674741466699,8.0029648935924,7.9841004902678,7.32270395388548,7.93340761991426,7.8916883242246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830",3807,3807,3807,86,11,4,9,102,1,0,0,6,22,25,2,1,1,55,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,15,20,20,20,5,20,0,5,8,6,5,5,4,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82352941176471,10,2,4.05882352941176,7.11764705882353,7.35294117647059,4.88235294117647,6.41176470588235,4.29411764705882,4.91176470588235,0.117647058823529,0.588235294117647,5.11625731917354,6.79701913743298,6.60377099046464,4.69707360476291,5.65579013216526,4.50283373711544,5.32806914148889,1,6,32,25,2,2,6,42,1,4,4,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,30,10,30,20,10,0,1,6,8,8,8,8,5,7,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58823529411765,11,14,7.41176470588235,7.88235294117647,8,7.64705882352941,7.17647058823529,6.47058823529412,7.47058823529412,0.764705882352941,0.588235294117647,7.13236641356306,7.23598696047321,7.56911926354967,7.16809818072565,6.16116194268991,7.00426264655384,7.41792584382854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831",3808,3808,3808,87,12,4,1,94,0,0,0,13,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,2,3,2,1,1,1,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,3,3.76470588235294,5.58823529411765,7.17647058823529,6,7.88235294117647,5.05882352941176,4.82352941176471,0.176470588235294,0.117647058823529,2.39725112830688,3.55746808825463,5.98592960392558,5.49189881440391,7.38002161790835,3.31587583696252,2.97149014197845,1,13,28,25,4,6,8,42,2,6,3,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,0,7,7,7,7,7,5,6,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.64705882352941,8,10,7.52941176470588,7.17647058823529,7.11764705882353,6.94117647058824,6.52941176470588,5.73529411764706,6.70588235294118,0.588235294117647,0.470588235294118,7.70815290079685,7.00247372093172,6.82081671937743,7.05002977652162,6.16756773818221,5.23364498992391,6.33630049886356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832",3809,3809,3809,87,12,4,10,103,1,0,0,5,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,3,5,6,4,7,1,2,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,5,6.41176470588235,7.29411764705882,7,6.64705882352941,7.17647058823529,5.52941176470588,5.88235294117647,0.294117647058824,0.117647058823529,5.05624188594096,5.69330455517041,5.54177432841768,6.2256620631681,6.80103449379374,3.52171059482318,3.7029283719494,1,5,26,25,2,8,9,55,2,4,1,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,40,5,20,10,10,15,1,8,7,7,7,7,8,8,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,5,10,7.47058823529412,7.17647058823529,7.11764705882353,6.94117647058824,6.52941176470588,5.55882352941176,6.58823529411765,0.529411764705882,0.235294117647059,7.25484688868772,7.01434489855945,7.06006546966538,7.20191433547097,6.82012730653955,5.27895626343603,6.5566964669352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",3810,3810,3810,87,12,4,11,104,1,0,0,14,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,2,3,4,5,5,2,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,9,7.17647058823529,7.11764705882353,7.64705882352941,7,7.11764705882353,6.05882352941176,6.41176470588235,0.529411764705882,0.117647058823529,5.31865996523786,5.44691645717567,6.24019381214978,8.77774948629865,6.54969305308947,3.98595972971353,3.89851211981967,1,14,27,25,2,6,8,26,2,5,3,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,20,15,25,15,20,5,0,7,6,6,6,6,5,6,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76470588235294,8,10,7.52941176470588,7.23529411764706,7.17647058823529,7,6.58823529411765,5.73529411764706,6.70588235294118,0.588235294117647,0.470588235294118,7.53345115306012,6.87295449107552,6.43356277029523,6.86534555868699,6.3137333927481,5.68070087957571,6.93303162657649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834",3811,3811,3811,87,12,4,12,105,0,0,0,17,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,1,6,7,7,9,4,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,10,6.58823529411765,8,8.23529411764706,8.11764705882353,7.52941176470588,6.70588235294118,6.70588235294118,0.588235294117647,0.117647058823529,4.68275636048459,6.42982977013275,6.88896511114555,8.17324479537002,7.28814177233026,4.9509950114945,5.0433381340849,1,17,25,25,1,1,1,41,2,7,1,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,5,30,15,20,20,0,5,1,8,7,7,6,7,5,7,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,15,10,7.47058823529412,7.17647058823529,7.11764705882353,7,6.52941176470588,5.73529411764706,6.64705882352941,0.529411764705882,0.823529411764706,7.70438788389184,7.22798596271003,7.69529543274834,7.56990347391198,6.93279037229376,6.27865137985607,6.59532145234625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835",3812,3812,3812,87,12,4,13,106,0,0,0,7,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,0,2,4,5,4,7,3,1,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,5,5.29411764705882,7.88235294117647,7.88235294117647,6.82352941176471,6.94117647058824,5.35294117647059,6.52941176470588,0.294117647058824,0.117647058823529,3.23532520228705,6.36080605247789,6.6741488430966,5.82222470266628,4.72473189676291,3.35490973285183,4.32100521931105,1,7,22,25,3,1,3,23,5,7,3,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,0,7,3,6,8,4,6,5,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52941176470588,9,10,7.52941176470588,7.41176470588235,7.17647058823529,6.88235294117647,6.70588235294118,5.67647058823529,6.76470588235294,0.588235294117647,0.529411764705882,8.64606076514291,8.20272892933379,7.27114476750315,6.80223224587031,7.22850745360937,4.94859057907602,6.9888203904132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836",3813,3813,3813,87,12,4,14,107,1,1,0,16,23,25,2,8,10,42,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,1,8,10,8,9,8,8,8,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94117647058824,2,12,6.82352941176471,7.94117647058824,8,8.05882352941176,7.35294117647059,7.05882352941176,7.47058823529412,0.647058823529412,0.0588235294117647,4.84401540485224,6.10222082141399,6.70995698767168,7.81445404621367,7.03216203124126,5.13209375971517,5.96372939564258,1,16,21,25,2,1,1,74,1,4,1,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,19,24,21,23,5,8,1,9,9,9,9,9,8.5,8,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76470588235294,14,10,7.41176470588235,7.05882352941176,7,6.82352941176471,6.41176470588235,5.52941176470588,6.58823529411765,0.529411764705882,0.764705882352941,8.18669750362601,7.77523420495152,7.68817461201275,6.77857184323774,8.23672623879114,5.83926350903566,7.2200442337055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
