"","iidW","idW","wave","partnerW","pidW","match","sameRace","ageW","tuitionWealthIndW","impraceW","impreligW","incomeWealthIndW","dateW","goOutW","sportsPhysActW","tvsportsMiscActW","exercisePhysActW","diningWealthIndW","museumsArtActW","artArtActW","hikingPhysActW","gamingMiscActW","clubbingMiscActW","readingArtActW","tvMiscActW","theaterArtActW","moviesArtActW","concertsMiscActW","musicArtActW","shoppingWealthIndW","yogaPhysActW","exphappyW","expnumW","attrPrefW","sincPrefW","intelPrefW","funPrefW","ambPrefW","sharPrefW","decW","attrRatingbyWofM","sincRatingbyWofM","intelRatingbyWofM","funRatingbyWofM","ambRatingbyWofM","sharRatingbyWofM","likeRatingbyWofM","probRatingbyWofM","metW","goalMeetNewW","goalFunNightW","goalOtherW","goalGetDateW","goalSeriousRelW","goalSayDidW","date7W","date5W","date3W","date4W","date6W","date1W","date2W","raceAsianW","raceWhiteW","rateOtherW","raceLatinoW","raceBlackW","fieldLawW","fieldMathW","fieldPoliSciW","fieldBusinessW","fieldEnginW","fieldAcademiaW","fieldSocialSciW","fieldSocialWorkW","fieldUndecidedW","fieldMedicineW","fieldHistReligPhilW","fieldEnglishW","fieldScienceW","fieldFilmW","fieldLanguagesW","fieldArtsW","fieldArchW","fieldOtherW","careerCreativeW","careerLawW","careerInternationalW","careerAcademicW","careerFinanceW","careerUndecidedW","careerEngineerW","careerPsychologyW","careerMedicineW","careerSportsW","careerSocialWorkW","careerRealEstateW","careerOtherW","careerSpeechW","careerArchW","careerPoliticsW","careerJournW","attrAvgRatingbyWofM","sincAvgRatingbyWofM","intelAvgRatingbyWofM","funAvgRatingbyWofM","ambAvgRatingbyWofM","sharAvgRatingbyWofM","likeAvgRatingbyWofM","probAvgRatingbyWofM","decAvgbyWofM","raterDecAvgW","attrRatingGuessbyWofM","sincRatingGuessbyWofM","intelRatingGuessbyWofM","funRatingGuessbyWofM","ambRatingGuessbyWofM","sharRatingGuessbyWofM","likeRatingGuessbyWofM","probRatingGuessbyWofM","ageM","tuitionWealthIndM","impraceM","impreligM","incomeWealthIndM","dateM","goOutM","sportsPhysActM","tvsportsMiscActM","exercisePhysActM","diningWealthIndM","museumsArtActM","artArtActM","hikingPhysActM","gamingMiscActM","clubbingMiscActM","readingArtActM","tvMiscActM","theaterArtActM","moviesArtActM","concertsMiscActM","musicArtActM","shoppingWealthIndM","yogaPhysActM","exphappyM","expnumM","attrPrefM","sincPrefM","intelPrefM","funPrefM","ambPrefM","sharPrefM","decM","attrRatingbyMofW","sincRatingbyMofW","intelRatingbyMofW","funRatingbyMofW","ambRatingbyMofW","sharRatingbyMofW","likeRatingbyMofW","probRatingbyMofW","metM","goalMeetNewM","goalFunNightM","goalOtherM","goalGetDateM","goalSeriousRelM","goalSayDidM","date7M","date5M","date3M","date4M","date6M","date1M","date2M","raceAsianM","raceWhiteM","rateOtherM","raceLatinoM","raceBlackM","fieldLawM","fieldMathM","fieldPoliSciM","fieldBusinessM","fieldEnginM","fieldAcademiaM","fieldSocialSciM","fieldSocialWorkM","fieldUndecidedM","fieldMedicineM","fieldHistReligPhilM","fieldEnglishM","fieldScienceM","fieldFilmM","fieldLanguagesM","fieldArtsM","fieldArchM","fieldOtherM","careerCreativeM","careerLawM","careerInternationalM","careerAcademicM","careerFinanceM","careerUndecidedM","careerEngineerM","careerPsychologyM","careerMedicineM","careerSportsM","careerSocialWorkM","careerRealEstateM","careerOtherM","careerSpeechM","careerArchM","careerPoliticsM","careerJournM","attrAvgRatingbyMofW","sincAvgRatingbyMofW","intelAvgRatingbyMofW","funAvgRatingbyMofW","ambAvgRatingbyMofW","sharAvgRatingbyMofW","likeAvgRatingbyMofW","probAvgRatingbyMofW","decAvgbyMofW","raterDecAvgM","attrRatingGuessbyMofW","sincRatingGuessbyMofW","intelRatingGuessbyMofW","funRatingGuessbyMofW","ambRatingGuessbyMofW","sharRatingGuessbyMofW","likeRatingGuessbyMofW","probRatingGuessbyMofW"
"3595",7,7,1,5,15,0,0,22,25,2,4,54,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,0,4,7,7,4,8,5,5,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88888888888889,7.66666666666667,7.77777777777778,7.55555555555556,6.33333333333333,6.77777777777778,6.44444444444444,4.66666666666667,0.333333333333333,0.444444444444444,5.25577303797114,7.27158500400156,7.70431575830466,7.41726028174766,6.72974698735593,6.65786999319203,6.40944303758656,5.15425953732875,24,25,3,1,36,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,30,10,20,10,10,20,1,8,7,9,6,9,5,8,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88888888888889,7.66666666666667,8.11111111111111,7.11111111111111,7.33333333333333,6.88888888888889,7.55555555555556,6.33333333333333,0.666666666666667,0.888888888888889,8.49957054254195,8.74381857308693,9.0139886872399,7.50176637804387,7.69387288237128,7.18336850223192,8.32047778068019,5.69689526507249
"3596",7,7,1,6,16,0,0,22,25,2,4,54,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,0,4,8,7,4,5,4,5,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77777777777778,8.44444444444444,7.66666666666667,4.44444444444444,6.11111111111111,4.88888888888889,5.66666666666667,3.77777777777778,0.333333333333333,0.444444444444444,4.85584309680592,7.84502056872344,7.56283905890742,3.91767421288536,7.03835156201047,4.82896976257411,5.53630680597793,4.71708089280221,25,25,9,2,42,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,50,0,30,10,0,10,1,8,8,8,6,6,6,7,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.88888888888889,7.55555555555556,8.22222222222222,7.11111111111111,7.66666666666667,6.77777777777778,7.66666666666667,6,0.666666666666667,0.777777777777778,7.58093865506324,7.03072404728014,7.65666575313852,6.96576573009622,7.53975805540889,7.1303067333553,7.28357161610929,6.19135761569312
"3597",7,7,1,7,17,0,0,22,25,2,4,54,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,1,7,7,8,7,7,7,8,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,7.66666666666667,8.55555555555556,6,6.66666666666667,6.55555555555556,6.77777777777778,4.66666666666667,0.777777777777778,0.333333333333333,6.17651599201166,7.08444394762806,8.39393116697339,4.4858731612325,7.01964409245029,6.28484217988947,7.14489320540098,5.10676574824548,30,25,1,1,38,3,2,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,35,15,25,10,5,10,0,7,6,5,4,4,3,5,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.77777777777778,8.55555555555556,7.33333333333333,7.88888888888889,7.11111111111111,7.88888888888889,6.33333333333333,0.777777777777778,0.222222222222222,6.99032896246276,6.19837895611169,6.89375119474238,5.15865981324558,6.37562917614422,5.37948386960204,5.64616037480482,4.22430648067878
"3598",7,7,1,8,18,0,0,22,25,2,4,54,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,0,5,7,8,5,9,5,5,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11111111111111,7.44444444444444,7.66666666666667,5.22222222222222,7.33333333333333,5.66666666666667,5.88888888888889,5.44444444444444,0.333333333333333,0.444444444444444,3.97757231488594,7.07353057953485,7.50898383579997,4.3453513378608,8.27945271746391,5.25494768690083,5.84877170088053,5.78151216963192,27,25,8,8,52,6,1,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,33.33,11.11,11.11,11.11,11.11,22.22,1,8,7,6,7,7,5,7,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.88888888888889,7.66666666666667,8.44444444444444,7,7.55555555555556,6.88888888888889,7.66666666666667,6.22222222222222,0.666666666666667,0.222222222222222,7.33983996192907,7.09417127685672,7.67523846553368,6.09846446217758,6.76747269915034,5.61470763094869,7.46821998633157,5.60884571449372
"3599",7,7,1,9,19,1,0,22,25,2,4,54,5,1,5,3,4,10,10,10,2,3,8,8,8,10,10,10,10,10,10,7,3,15,15,25,20,15,10,1,6,6,8,8,8,6,6,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88888888888889,6.88888888888889,7.66666666666667,8.55555555555556,7,7.88888888888889,7.77777777777778,7,0.888888888888889,0.333333333333333,7.19637458390084,6.43045199347467,7.4619357727819,8.55139026312134,6.92663608692252,9.36131904901589,7.74159053837119,5.94843592131997,28,25,1,1,42,1,1,10,10,10,10,5,5,6,7,9,8,1,1,7,7,7,7,10,10,20,50,0,25,10,0,15,1,9,7,9,9,9,10,9,9,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.77777777777778,7.66666666666667,8.11111111111111,6.77777777777778,7.33333333333333,6.33333333333333,7.44444444444444,5.77777777777778,0.666666666666667,1,7.73249550391759,7.26233565324534,7.93910378896452,7.66251947246541,7.37797121858885,7.07176164202586,7.66729233821888,7.11889866908715
"3600",76,1,4,1,94,1,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,5,5,5,10,8,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58823529411765,5.47058823529412,7,5.47058823529412,7.47058823529412,4.76470588235294,4.58823529411765,3.94117647058824,0.117647058823529,0.529411764705882,2.40065724876173,4.88699559440545,6.20084858082911,4.89472430866506,7.39150881147033,5.15399948760809,2.63154262883507,2.58534634952271,28,25,6,8,42,6,3,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2,20,20,20,10,10,20,1,6,6,6,7,7,6,7,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,7,7.94117647058824,7.64705882352941,6.58823529411765,6.05882352941176,6.47058823529412,5.41176470588235,0.470588235294118,0.411764705882353,6.41346403209327,6.78796642024087,7.65662022341233,9.67398865343701,6.39059081956859,5.17938717583004,6.06966264701518,5.80314809830357
"3601",76,1,4,10,103,0,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,0,6,7,5,7,10,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,7.17647058823529,7.05882352941176,6.47058823529412,7,5.23529411764706,5.88235294117647,4.94117647058824,0.294117647058824,0.588235294117647,4.84441785132665,6.90218968573191,6.24853023356741,6.34920642321475,6.78888190273284,5.51718514899983,4.16886236394335,3.78648178923907,26,25,8,9,55,4,1,8,7,8,8,6,4,8,5,8,8,8,5,8,8,8,6,3,6,5,40,5,20,10,10,15,0,6,8,9,7,7,7,7,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,6.88235294117647,7.76470588235294,7.64705882352941,6.58823529411765,6,6.47058823529412,5.52941176470588,0.529411764705882,0.294117647058824,5.9743775356289,6.51942460140808,7.69800443108318,6.28971780022187,6.75513802148151,7.06904111331188,6.44870387775802,5.5254511663328
"3602",76,1,4,11,104,0,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,0,2,3,5,5,7,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,7.11764705882353,7.58823529411765,7,7,5.82352941176471,6.41176470588235,4.41176470588235,0.529411764705882,0.588235294117647,6.02981328292442,6.94121508335811,6.83811874406989,4.75883077584661,6.66884198771064,6.26667675150079,4.77562835704458,3.36495464565066,27,25,6,8,26,5,3,8,3,8,9,8,8,9,5,8,7,3,8,7,6,8,3,7,8,3,20,15,25,15,20,5,0,6,8,7,6,6,5,6,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,6.88235294117647,7.88235294117647,7.70588235294118,6.64705882352941,6.11764705882353,6.52941176470588,5.52941176470588,0.529411764705882,0.470588235294118,6.22001964041999,6.33871530547427,7.15682671491824,7.17384444342491,6.23152100707604,6.14482504418581,6.84439986637364,5.23435630955796
"3603",76,1,4,12,105,1,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,5,7,8,8,7,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35294117647059,7.94117647058824,8.17647058823529,8.05882352941176,7.64705882352941,6.58823529411765,6.52941176470588,5.41176470588235,0.529411764705882,0.529411764705882,5.02812582225716,7.75909739931584,7.22922901606662,8.78772823612008,7.60499992565073,7.0394349284372,5.00938653069191,4.23980579565255,25,25,1,1,41,7,1,9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,5,1,30,15,20,20,0,5,1,7,7,8,9,8,7,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17647058823529,6.94117647058824,7.82352941176471,7.52941176470588,6.52941176470588,6,6.47058823529412,5.58823529411765,0.470588235294118,0.823529411764706,6.35136828555706,7.01439599917029,8.45538147424673,2.20641650292639,6.72021078800423,8.23215707372464,6.3824718109898,4.31578422364461
"3604",76,1,4,13,106,0,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,4,8,8,6,6,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17647058823529,7.64705882352941,7.70588235294118,6.70588235294118,7,5.17647058823529,6.29411764705882,4.64705882352941,0.235294117647059,0.529411764705882,3.71101905541996,7.43461791002223,6.68598275800238,6.1859440613164,8.34371185805989,5.59903789080381,4.23308047698006,3.55957468253211,22,25,1,3,23,7,3,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,2,10,20,35,10,5,20,0,8,3,7,8,4,6,3,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,7.17647058823529,7.88235294117647,7.58823529411765,6.76470588235294,6.05882352941176,6.70588235294118,5.70588235294118,0.529411764705882,0.529411764705882,6.98946942927646,8.1410563729711,8.04108687888978,4.87289207409303,7.08971394868871,8.95470363857369,6.75994933443511,5.38310217205418
"3605",76,1,4,14,107,1,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,8,6,7,10,7,8,10,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82352941176471,8.17647058823529,8.05882352941176,8,7.41176470588235,7.05882352941176,7.35294117647059,5.76470588235294,0.647058823529412,0.529411764705882,5.49490438855102,8.76009324691525,7.15290054257147,8.0288163426511,7.27855474136136,7.11947093759524,5.21702618749961,4.44579758300454,21,25,1,1,74,4,1,7,2,4,7,6,7,8,1,7,7,1,5,7,9,9,1,10,6,3,19,24,21,23,5,8,1,9,9,9,9,9,9,9,9,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05882352941176,6.82352941176471,7.76470588235294,7.52941176470588,6.47058823529412,5.88235294117647,6.35294117647059,5.29411764705882,0.470588235294118,0.764705882352941,6.76300702223204,7.43445035596099,8.51445786677945,8.475761969828,7.88372471198984,7.64370101604847,6.930407604495,6.64593537642143
"3606",76,1,4,15,108,0,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,5,5,5,5,8,8,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29411764705882,7.11764705882353,7.64705882352941,6.88235294117647,6.88235294117647,6,6.76470588235294,5.64705882352941,0.529411764705882,0.529411764705882,6.17449035721356,6.86211764602905,6.8378875955219,7.22716895333581,6.85970511224543,6.38501829063079,5.17615358519947,4.31664320452146,24,25,1,1,42,6,3,7,3,4,5,6,7,3,2,5,7,3,7,7,4,6,2,2,5,2,10,20,35,20,0,15,0,7,7,8,7,5,8,6,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.17647058823529,6.94117647058824,7.82352941176471,7.64705882352941,6.70588235294118,5.94117647058824,6.52941176470588,5.52941176470588,0.529411764705882,0.411764705882353,6.36745431177572,6.41898296577266,7.14130884131336,7.86540050195332,6.36866958897666,5.44105673387242,6.02942081337577,4.75250635196291
"3607",76,1,4,16,109,1,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,5,5,6,10,7,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,7.70588235294118,8.05882352941176,7.05882352941176,7.29411764705882,6.41176470588235,7,5.11764705882353,0.411764705882353,0.529411764705882,4.34563736908666,7.72713110150414,7.2312175500328,7.66229107734508,7.24801008988314,6.88588685969253,5.09810962805622,3.91120517549606,25,25,1,1,42,4,1,2,1,2,10,10,10,1,2,2,10,5,7,10,10,10,5,3,5,3,15,10,30,10,5,30,1,8,10,8,8,8,7,8,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11764705882353,6.76470588235294,7.82352941176471,7.58823529411765,6.52941176470588,6,6.41176470588235,5.52941176470588,0.470588235294118,0.882352941176471,6.42516000360614,8.75636711876022,8.0865712675096,4.2292210403287,6.60301273255104,0.459605914169289,6.79760586521025,5.60695199419461
"3608",76,1,4,17,110,1,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,5,5,6,7,6,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52941176470588,6.52941176470588,7.11764705882353,6.82352941176471,7.29411764705882,5.94117647058824,5.88235294117647,4.41176470588235,0.235294117647059,0.529411764705882,3.95005496685997,6.22506736109081,6.25155406617987,7.02902444207195,7.31824383454019,6.17342808908114,4.21300530422008,3.13823995131022,28,25,4,6,52,6,1,4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,3,20,20,15,15,5,25,1,6,6,8,8,7,3,7,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,7,7.82352941176471,7.58823529411765,6.58823529411765,6.23529411764706,6.47058823529412,5.47058823529412,0.470588235294118,0.294117647058824,5.61422367180976,6.61446788272216,8.30974521743708,9.01793646537482,7.5291741510301,7.62974118763504,5.61355200305149,4.6024386651894
"3609",76,1,4,18,111,0,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,1,2,8,8,7,7,6,5,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94117647058824,7.17647058823529,7.47058823529412,6.52941176470588,7.11764705882353,5.58823529411765,5.88235294117647,5.17647058823529,0.0588235294117647,0.529411764705882,3.66956748552809,6.75377885071332,6.54488286960004,6.99957338530709,7.05576836906135,6.06462872035681,3.88172591250665,3.94161350928116,27,25,7,1,42,5,1,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,1,20,20,20,20,10,10,0,3,4,8,8,6,4,5,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.41176470588235,7.11764705882353,7.82352941176471,7.58823529411765,6.64705882352941,6.17647058823529,6.58823529411765,5.52941176470588,0.529411764705882,0,4.50220192705554,5.92359752566717,6.85632552649442,5.51794259408891,5.97621276004916,6.60942776360399,4.9801430413029,4.50924919407639
"3610",76,1,4,2,95,0,1,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,0,4,5,5,4,6,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70588235294118,7,7.11764705882353,5.47058823529412,6.76470588235294,5.11764705882353,5.35294117647059,5.47058823529412,0.117647058823529,0.588235294117647,2.85839198747748,6.86188486723072,6.20240586776833,4.94528337796455,6.73231331690164,5.36461673687958,3.54343291840455,4.39839595736362,26,25,7,5,76,5,2,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6,18,18,18,19,13,14,0,6,6,7,8,4,6,5,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,7,7.88235294117647,7.58823529411765,6.76470588235294,6.05882352941176,6.58823529411765,5.58823529411765,0.529411764705882,0.411764705882353,4.80460312740559,6.28349747214693,7.00223486024101,10,5.82281272053128,3.75957589669545,5.86698338066064,5.07079541900739
"3611",76,1,4,3,96,0,0,34,25,5,7,38,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,10,10,30,20,10,20,0,2,10,4,4,4,6,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52941176470588,7,7.58823529411765,5.17647058823529,7.17647058823529,4.82352941176471,5.41176470588235,4.35294117647059,0,0.588235294117647,3.12966525198679,6.62969043964566,6.78173769745337,4.91601214431757,7.30687088186667,5.42728012374837,3.56456838902152,3.27908098172813,26,25,3,6,42,7,1,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,3,10,20,20,22,6,22,1,6,7,7,8,7,6,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23529411764706,6.94117647058824,7.88235294117647,7.58823529411765,6.58823529411765,6.05882352941176,6.47058823529412,5.41176470588235,0.470588235294118,0.529411764705882,6.31333506649333,6.58991818706574,7.64664466946616,5.37400870795283,6.98497528947464,7.98946843473214,6.94231320006506,6.61149625838214
